ID,Name
1445,Clandeboye Park
1447,Rashed Stadium
1448,Al Jazira Mohammed Bin Zayed Stadium
1449,Sapporo Dome
1451,Fjölnisvöllur
1452,Grindavíkurvöllur
1453,Valbjarnarvöllur
1454,Magnum Areena
1455,Nehru Stadium
1456,Rio Tinto Stadium
1458,Félix Houphouët-Boigny
1459,Ramón Tahuichi Aguilera
1460,Bellavista
1461,Chacarita Juniors Stadium
1462,Jos Nosbaum
1463,Franso Hariri Stadium
1464,Al Merreikh Stadium
1465,Centenario de Armenia
1466,Al Shorta Stadium
1467,Al Zawraa
1468,Amman International
1469,Jalan Besar Stadium
1470,Darul Aman Stadium
1471,Sillamäe Kalevi Staadion
1472,Shah Alam Stadium
1473,Ventspils 2. Pamatskolas Stadions
1474,Loro-Boriçi Stadium
1475,Niko Dovana
1476,Fusha Sportive Peqin
1477,Flamurtari
1478,Elbasan Arena
1479,Besa
1481,Perak Stadium
1482,Ballymena Showgrounds
1483,New Grosvenor Stadium
1484,de la Frontière
1485,Choa Chu Kang Stadium
1486,Tallaght Stadium
1487,YMCA Grounds
1488,Suez Stadium
1489,Shubra el Khaima
1490,Port Said Stadium
1491,Alexandria Stadium
1492,Al Mahalla Stadium
1493,Arab Contractors Stadium
1494,Berekum Sports Stadium
1495,Dansoman Park
1496,Baba Yara
1497,Kpando Stadium
1498,Foolad Shahr Stadium
1499,Sheriff Stadium
1500,Shahid Bahonar Stadium
1501,Shahid Rajaei Stadium
1502,Hafezieh Stadium
1503,Yadegar-e Emam Stadium (Qom)
1504,Ghods Stadium
1505,"MBPJ Stadium, Kelana Jaya"
1506,Bishan Stadium
1508,	Khalid Bin Mohammed Stadium
1509,Al Maktoum Stadium
1510,AlHilal Stadium
1511,Salt Lake Stadium
1513,José Antonio Anzoátegui
1515,Tahuichi Aguilera
1516,Al-Khawr Stadium
1517,Edgardo Baltodano Briceño
1519,Gradski Stadion Laktasi
1520,Tiburcio Carias Andino
1522,Ressacada
1523,Shafa Stadion
1531,Bruno José Daniel
1537,Arena Barueri
1539,Estadio León (Nou Camp)
1540,Skilled Park
1541,Dairy Farmers Stadium
1543,Estadio Malvinas Argentinas
1544,Huancayo
1545,Gran Parque Central
1546,Osvaldo Roberto
1547,Agustín Tovar
1548,Victor Agustín Ugarte
1549,Rhein-Neckar-Arena
1550,Tierra de Campeones
1551,La Granja
1552,Nelson Oyarzún Arenas
1554,Lugovi
1555,Pod Goricom
1556,Ajman
1557,Józef Piłsudski
1558,C. Desportivo SC Freamunde
1560,Cluj Arena
1561,Stadion Aleksandar Shalamanov
1563,Scholz-Stadion
1565,BWT-Stadion am Hardtwald
1566,Embdena-Stadion
1569,Stadion am Zoo
1570,Urartu Stadium
1572,Mourneview Park
1573,Felix Capriles
1574,Jesús Bermúdez
1575,Strandvallen
1576,Kingsmeadow
1577,Zosimades Stadium
1578,Nabi Abi Chedid
1579,Olímpico Metropolitano
1581,Recep Tayyip Erdoğan
1585,Loni Papuçiu
1586,Abdurrahman Roza Haxhiu
1587,Agush Maca
1588,Futebol Clube de Vizela
1589,Carlos Osório
1593,Italia
1594,Tullio Saleri
1595,Marcello Torre
1596,Pier Giovanni Mecchia
1597,Alfredo Viviani
1598,Rigamonti-Ceppi
1599,Ciro Vigorito
1600,Enzo Blasone
1601,Paolo Mazza
1602,Giuseppe Voltini
1603,Giovanni Mari
1604,Progreditur
1605,Kehrwegstadion
1606,King Abdul Aziz
1607,Pituaçu
1608,Max Augustín
1609,Ciudad de Cumaná
1611,Cooperage Ground
1613,La Arboleda
1614,Stade du Thillenberg
1615,Metropolitano de Mérida
1616,Metropolitano de Fútbol de Lara
1617,Rafael Calles Pinto
1618,CTE Cachamay
1619,Hernando Siles
1620,Estadio Patria
1621,Felix Capriles Cochabamba
1622,Independencia
1623,Marte R. Gomez
1624,Arquitecto Antonio Eleuterio Ubilla
1625,Republican Stadium
1626,Shevardeni Stadium
1627,Bautista Gargantini
1628,Jorge Monje
1629,15 de Abril
1631,José Rafael Fello Meza Ivankovich
1632,Keylor Navas
1634,Bedok
1635,Mika Stadium
1637,Estádio da Cidadela
1639,Avanhard
1640,Obolon Arena
1641,Ricardo Etcheverri
1642,K.Munaitpasov Stadium
1643,Jurong West Stadium
1644,Mandala Stadium
1645,	Yamagata Prefectural General Athletics Park
1646,Holstein-Stadion
1647,Voith-Arena
1648,Gangneung Stadium
1649,Brinco de Ouro da Princesa
1650,Zhengzhou Hanghai Stadium
1651,Shaanxi Province Stadium
1652,Qingdao Guoxin Stadium
1653,Nanjing Olympic Sports Center
1654,	Hangzhou Huanglong Stadium
1655,"Yuexiushan Stadium, Guangzhou"
1656,Estádio Nacional
1659,Pakhtakor Markaziy Stadium
1660,Estádio João Paulo II
1661,Cartagonova
1662,Al-Quwa Al-Jawiya Stadium
1663,Newry Showgrounds
1664,Harjun Stadion
1666,Stjörnuvöllur
1667,Al Talaba Stadium
1669,Stadium Gal
1670,Ciudad Deportiva Villarreal CF
1671,Gelora Bung Karno Stadium
1672,Reales Tamarindos
1673,Jocay
1674,Chavdar Cvetkov
1675,Zabeel Stadium
1676,Vytautas
1677,Grünwalder Stadion
1678,WWK Arena
1679,Sharjah Stadium
1680,Guzanli Olympic Stadium
1681,Chadly Zouiten
1682,Gateshead International Stadium
1683,Juan Francisco Barraza
1684,Poladi Stadium
1685,Kavala Stadium
1686,Cooperage Ground
1687,Branko Čavlović-Čavlek
1689,Gradski Stadion Banja Luka
1690,Banja Ilidža
1691,Otoka Stadium
1692,Stadion Rođenih
1693,Várkerti
1694,Curtea de Argeş  Municipal
1696,Oscar Quiteño
1697,Fatorda Stadium
1698,Ogosta
1699,Bosuilstadion
1700,Senica
1701,Rumiñahui
1702,Caliente
1703,Hong Kong Stadium
1704,Pedro Escartín
1705,Pod Golubinjom
1706,Stadio dei Marsi
1707,SEAS-NVE Park
1708,DW Stadium
1709,Monumental Jose Fierro
1710,Church Road
1711,72nd Anniversary Stadium
1713,Norberto Tomaghello
1714,SCG Stadium
1715,Diyarbakır Atatürk Stadium
1716,Chonburi Stadium
1717,Vasermil Stadium
1718,Aradippou Stadium
1719,Laçi
1720,Kastrioti
1722,Serra Dourada
1723,San Vito
1724,Borča
1725,Kopparvallen
1726,Franco Ossola
1727,Giuseppe Moccagatta
1728,Goffredo Del Buffa
1729,Spartak Novosibirsk
1730,Red Bull Arena
1731,AAMI Park
1733,Romeirão
1734,Yurtec Stadium Sendai
1735,Hiratsuka Athletics Stadium
1736,Gjemselund Stadion
1737,AKA Arena
1738,Haugesund stadion
1739,Morton Stadium
1740,Atenas San Carlos
1741,Municipal de San Felipe
1742,"Municipal Lucio Fariña Fernández,"
1746,Libertadores de América
1747,The Gnoll
1749,Si Jalak Harupat
1750,Highbury Stadium
1751,Twerton Park
1752,Yenişehir Dr. Necmettin Seyhoglu
1753,Buca Arena
1754,Globe Arena
1755,Stade 8 Mai 1945
1756,Technique Stadium
1757,Gradski stadion Subotica
1758,Carlos Tartiere
1759,Toše Proeski Arena
1760,Stade du 15 Octobre
1761,Independência
1763,Subaru Park
1764,Municipal Santo Domingo
1765,Islas Malvinas
1766,Skënderbeu
1767,BC Place Stadium
1768,Inđija Stadium
1769,Park mladeži
1770,Stadion kraj Despotovice
1771,Všesportovní Stadion
1772,Městský stadion
1773,Karl-Liebknecht-Stadion
1775,Trans-Sil
1776,Gabala City Stadium
1777,Ninho da Garça
1778,Kraj Valjaonice
1779,Sevmorzavod
1780,Nuevo Los Cármenes
1781,Akron
1782,1er Novembre
1784,Municipal de Arouca
1785,Estádio Nilton Santos
1786,Heraclio Tapia
1787,San Francesco
1788,Degli Ulivi
1789,King Abdullah Stadium
1790,Hásteinsvöllur
1791,Gradski stadion Tetovo
1792,Rookery Hill
1794,Pietro Barbetti
1795,Coaracy de Mata Fonseca
1796,Cvijetni Brijeg
1797,Tommaso Fattori
1798,Tuško Polje
1799,Francisco Morazán
1800,SRC Stozice
1801,Romário de Souza Faria
1802,Þórsvöllur
1803,Bannikov Stadium
1804,Nuevo Lasesarre
1805,Providence Park
1806,Hermanos Antuña
1807,Reino de León
1808,Red Bull Arena
1809,Pirota
1810,Avanhard
1811,Preußen-Stadion
1812,Stadion an der Gellertstraße
1813,Auestadion
1815,Türk Telekom Stadyumu
1816,Södertälje Fotbollsarena
1817,Fosshaugane Campus
1818,Sarpsborg Stadion
1819,Maes Tegid
1820,Akademik
1821,Marco Druso
1822,Giuseppe Sinigaglia
1823,Rino Mercante
1824,Kuban
1825,Winter Stadium
1826,Kavarna Stadium
1827,Gradski (Kavarna)
1830,Dei Pini
1831,Na Julisce
1832,A Grela
1833,Ángel Carro
1834,Municipal Lepe
1835,Guido Angelini
1836,Cerro del Espino
1837,Boumezrag Mohamed
1838,Lankaran City
1839,Neuer Tivoli
1840,Cosimo Puttilli
1841,Vincenzo Presti
1842,El Nuevo Monumental
1843,Nicola de Simone
1844,Pierre du Coubertin
1845,Charléty
1846,Nuevo Vivero
1847,El Collao
1848,Alfonso Murube
1849,Arlonagusia
1850,Yadegar-e Emam Stadium
1851,NŠC Stjepan Spajić
1852,Den Dreef
1853,Grbalj
1854,Gradski Novi Pazar
1855,Tiszaligeti Stadion
1856,Zhetysu Stadium
1857,Gloria
1858,Bergholz
1859,Aktobe Central Stadium
1860,Pod Malim Brdom
1861,Bolu Atatürk
1862,Victor Della Valle
1863,Sergio León Chávez
1865,Mateo Flores
1866,Stanko Mlakar
1867,Al-Sadaqua Walsalam
1868,Panetolikos Stadium
1869,Fazanerija
1870,Tevfik Sırrı Gür
1871,O Couto
1872,Presbítero Bartolomé Grella
1873,Stedelijk Sportstadion
1874,Stadsparksvallen
1875,Sochi Central Stadium
1876,New Bucks Head
1877,Impact Arena
1878,Cressing Road
1880,Landskrona IP
1881,Cornaredo
1882,Olympique la Pontaise
1883,del Lido
1884,Comunale Chiasso
1885,Tavşanlı Ada İlçe
1886,Pakruojis City
1887,Akhmat-Arena
1888,Södertälje Fotbollsarena
1889,Versluys Arena
1890,Stade de la Cité de l'Oie
1891,Nuevo Las Gaunas
1892,José Antonio Romero
1893,Fragata Presidente Sarmiento
1894,José María Minella
1895,José Manuel Moreno
1896,Municipal de Comodoro Rivadavia
1897,Nova Creu Alta
1898,Robert Diochon
1899,Reichshofstadion
1900,Nika
1901,Munayshy
1902,AMEX Stadium
1903,Nasz Stadion
1904,David Abashidze
1905,Stadion am Böllenfalltor
1906,Children's Mercy Park
1907,MMArena
1908,Ordu 19 Eylül
1909,Pourcin
1910,Reichshofstadion
1911,Schützenwiese
1912,Nicolás Chahuán
1913,Monjasa Park
1914,Juventus Stadium
1915,Estadio Ricardo Gregor
1916,Carlos Iturralde
1917,Huvepharma Arena
1918,Naruto Athletic Stadium
1919,Obilića Poljana
1920,Trešnjica
1923,Estádio da Tapadinha
1924,Hugo Bogado Vaceque
1925,Slana Bara
1926,NV Arena
1927,Heriberto Hülse
1928,Dei Marmi
1929,Tochigi Green Stadium
1930,El Clariano
1931,Severny
1932,Falkenbergs IP
1933,Änglavallen
1934,Gladsaxe Stadium
1935,Stora Valla
1936,MEWA Arena
1937,Roumdé Adjia
1938,Sandnes Idrettspark
1939,Spartak Babruysk
1940,Frasqueirão
1941,Kostanay Central Stadium
1942,Pavlodar Central Stadium
1943,Stadspark
1944,Pierre Brisson
1945,Stade Saputo
1946,Baniyas
1947,Niedermatten
1948,Moselstadion
1949,Provinciale
1950,Stade du Hainaut
1951,Shree Shiv Chhatrapati Sports Complex
1952,Napoleon Stadium
1953,Haberfeld
1954,Ya'akov Grundman
1956,Pierre Cornelisstadion
1957,Stadion Miejski w Bielsku-Białej
1958,Čika Dača
1959,Ekimae Real Estate Stadium
1960,Detelinara
1962,Lungobisenzio
1963,Domenico Francioni
1964,Raúl Conti
1965,Federativo Reina del Cisne
1966,SC Partizan-Teleoptik
1967,Gurzelen Stadion
1968,La Blancherie
1969,Prince Saud bin Jalawi
1970,Cementos Progreso
1971,El Gouna
1972,Colovray
1973,Kleinfeld
1974,Promenada
1975,İzmir Atatürk
1976,Kollárova ulice
1977,Městský Karviná
1978,Sezimovo Ústí
1979,Pod Hrádkem
1980,v Jiráskově ulici
1981,Železarnica
1982,Carlos Vidaurre García
1983,Rudolfa Labaje
1984,Mestsky Stadion
1985,Central Volgar-Gazprom
1986,Sokolov
1987,Slagelse Stadion
1988,Untersberg-Arena
1989,Hristo Botev (Vratsa)
1990,Lavanttal-Arena
1991,Givi Kiladze
1992,Sparbank Arena
1993,Moses Mabhida
1995,Gundadalur
1996,Hjørring Stadium
1997,Hohe Warte
1998,O Vao
1999,Luis Valenzuela Hermosilla
2000,Santiago Bueras
2001,Germán Becker
2002,Carlos Dittborn
2003,Estadio CAP
2004,Anagennisi Football Ground
2005,Elazig Atatürk
2007,Estadio Charrúa
2008,Domingo Burgueño
2009,Carlos Angel Fossa
2010,Pedro Ángel Bossio
2011,Suppici
2012,Comunale La Rocca
2013,Radyo Seymen Kartal Stadı
2016,Sandro Cabassi
2017,Gemeentelijk Sportcentrum
2018,Military Academy Stadium
2019,Meesterstraat
2020,Alta Idrettspark
2021,Bergéstadion
2022,Hougang Stadium
2023,Sultan Mizan Zainal Abidin
2024,Tuanku Abdul Rahman
2025,AZAL
2026,Municipal de Famalicão
2027,Dynamo Bryanks
2028,Antonio Peroles
2029,Silvio Piola
2030,Doxa
2031,Queenstown Stadium
2032,Liv Bona Dea Arena
2033,Arena Lviv
2035,Fayoum Stadium
2037,Arnar Stadium
2038,Stade de la Source
2039,Maurice Postaire
2040,Stade Bauer
2041,Gandzasar Stadium
2042,Hrazdan Stadium
2043,Kiwitea Street
2044,Sergio Torres
2045,Ahmed bin Ali
2046,Amable Lozai
2047,Ilie Oană
2048,Municipal Anduva
2049,Estadio Corona
2051,Parc des Sports
2052,Balear
2053,Kingspan Century Park
2054,Aji Imbut
2055,Melão
2057,Bukowa
2058,FK Kolubara
2059,Roskilde Idrætspark
2060,Hobro Stadion
2061,Tingbjerg Idrætspark
2062,Estadio Ciudad de Lucena
2063,Shenzhen Stadium
2065,Sultan Mohammad IV Stadium
2066,Gamla Ullevi
2067,Zdzisław Krzyszkowiak
2068,Narutowicza
2069,Nieciecza
2070,Stróże
2071,Donauparkstadion
2072,Fontenette
2073,Ojca Wladyslawa
2074,Shakhter
2075,Stadion Miejski we Wrocławiu
2076,Municipal El Val
2077,Municipal Botoşani
2078,Nesebar
2080,Juan Nepomuceno  López
2081,Al-Ukhdood
2082,Markets Field
2083,Tengiz Burjanadze
2084,Fallon
2085,Stadion Police
2086,Athlone Town Stadium
2087,Taylor's Avenue
2088,Nueva la Victoria
2089,Športni park Aluminij
2090,Ciudad de Puertollano
2091,Omar Hammadi
2092,Municipal Bacău
2093,Lino Turina
2095,Rufaro Stadium
2097,Aldo Drosina
2098,Gelora Sriwijaya Jakabaring
2099,Čair
2100,Tseung Kwan O Sports Ground
2101,Salto del Caballo
2102,Los Arcos
2104,Gargždai Stadium
2105,Alytus Stadium
2106,Concordia
2107,Chang Arena
2111,Guldfågeln Arena
2112,Estadio Municipal La Roda
2113,Lokomotiv Stadium
2114,Alfonso López Pumarejo
2116,Giannitsa
2117,Feixa Llarga
2118,Selters
2119,El Plantío
2120,Colombière
2121,Kanjuruhan
2122,Ange Casanova
2123,Colmar
2124,Stade de l'Idonnière
2125,Stade Paul Fédou
2126,Nueva Fuensata
2128,Luke
2129,Gradski Kraljevo
2130,Parque Salus
2131,Gradski stadion Zvornik
2132,Gradski stadion Prijedor
2134,Panthessaliko
2135,Monumental de Palmaseca
2136,Domnarvsvallen
2137,Strømmen Stadion
2138,Takhti Stadium (Abadan)
2139,Camp Nou Municipal
2140,Álvarez Claro
2141,Nueva Balastera
2142,Hàng Đẫy
2143,Camp del Centenari
2144,Municipal de Guijuelo
2145,El Serpentario
2146,Estádio dos Coqueiros
2147,English Park
2148,Fred Taylor Park
2149,Kostas Davourlis
2150,Altamira
2151,Kazhimukan Munaitpasov
2152,AEL FC Arena
2153,Calulo
2155,Stadion Energa Gdańsk
2156,Honjō Athletic Stadium
2157,Akureyrarvöllur
2158,Centenario
2159,Gradski Stadion (Sombor)
2160,Deportivo Barnechea
2161,Complexe sportif de Fès
2162,Enrico Nanni
2163,Városi Stadion
2164,Hrvatski Vitezovi
2165,Prince Salman Bin Abdulaziz Sport City Stadium
2166,Prince Abdullah bin Jalawi
2167,Campo de Jogos Santos Jorge
2168,Stade Pierre Mauroy
2169,25 de Noviembre
2170,Prince Abdullah bin Jalawi Stadium
2171,Spartak Odesa
2172,Adolfo lopez Mateos
2173,Zirka
2174,Khimik
2175,Tsentralnyi
2176,Dynamo Club Stadium
2177,Bukovyna
2178,Krymteplytsia
2179,Tianhe Stadium
2180,Salgueirão
2181,Centenário
2182,Estádio Rei Pelé
2183,Ewen Fields
2184,1er Novembre 1954
2185,Podavala
2186,Taraz Central Stadium
2187,Kraj Bistrice
2188,Gelora 10 November
2189,Grotta Polifemo
2190,Woodlands Stadium
2191,Municipal de Manises
2193,Dolcanu Ząbki
2194,Likas Stadium
2195,KLFA Stadium
2196,Dinamo Arena
2197,Fuling Stadium
2198,Miguel Alemán
2199,Negeri Sarawak
2200,Olímpico Hermanos Ghersi Páez
2201,Pilsudskiego
2202,Kalba
2203,Påskbergsvallen
2204,James Parnell Stadium
2205,Princes Park
2206,v Kotlině
2207,Petr Atoyan Stadium
2208,Mohamed Hamlaoui
2209,Estadio Cuscatlán
2210,Fazisi Stadium
2211,Helios-Arena
2212,Markaziy Stadium
2213,Neza 86
2214,La Murta
2215,Urritxe
2216,Las Llanas
2217,Ruta de la Plata
2218,K's denki Stadium
2219,KamAZ
2220,Campo Doutor Mário Silveira
2221,Baltika
2222,connectM-Arena
2223,Lenin Stadium
2225,l'Unité Maghrébine
2226,Stade Jlidi
2227,Jorge Suárez
2229,Perivolia Stadium
2230,Arena Joinville
2231,Municipal Drobeta-Turnu Severin
2232,SC Suvača
2233,Szentmarjay Tibor Városi
2234,Guido D\'Ippolito
2235,Guiyang Olympic Sports Center
2236,Jinshan Sports Centre
2237,Central Volgograd
2238,Petromidia
2239,Gradski Bijeljina
2240,Chengdu Sports Centre
2241,Tianjin Olympic Center Stadium
2242,Stade Océane
2243,Harbin Sports Centre
2244,Lito Pérez
2245,Chongqing OSC
2246,Valerio Bacigalupo
2247,Hunan Provincial People's Stadium
2248,Teniente 1º Alcides González
2249,Cerro Porteño PF
2250,Messaoud Zougar
2251,Complexul Sportiv
2252,Şanlıurfa GAP
2253,Keryneia Epistrophi
2254,Municipal de Butarque
2255,Miramar
2256,Nuevo Matapiñonera
2257,Nuestra Señora de la Torre
2258,Mareo
2259,El Malecón
2260,Lezema
2261,Zubieta XXI
2262,Tajonar
2264,Hartberg Stadion
2265,Almaty Central Stadium
2266,Narcís Sala
2267,Pinilla
2268,Municipal La Línea
2269,Son Bibiloni
2270,Ciudad Deportiva Real Zaragoza
2271,Paterna
2272,Ciudad Deportiva Luis del Sol
2273,Juan Rojas
2274,San Pablo
2275,Romero Cuerda
2276,Príncipe Felipe
2277,João Cardoso
2278,Campo da Imaculada Conceição
2279,Caixa Futebol Campus
2280,Sparda Bank Hessen Stadium
2281,Slokas
2282,El Massira
2283,Metalurgistul
2284,Salyut
2285,Al Lang Stadium
2286,Sahlen's Stadium
2288,Titan Stadium
2289,City Stadium
2290,Juan Ramón Loubriel
2291,DRV PNK Stadium
2293,Legion Stadium
2295,Highmark Stadium
2296,Heroes Stadium
2297,WakeMed Soccer Park
2298,Atlanta Silverbacks Park
2299,Skyline Sports Complex
2300,Blackbaud Stadium
2301,Charlotte Christian School
2302,Miami Valley South Stadium
2303,Stanford Cricket Ground
2304,Tovuz City Stadium
2305,Municipal Stadium of Katerini
2306,Zaqatala City Stadium
2307,Harbour View Stadium
2308,Leo Stadium
2309,Segiri
2310,Edward Seaga
2311,Collie Smith Drive
2312,Ferdi Neita Sports Complex
2313,Marschweg-Stadion
2314,Newtown Park
2315,New York Stadium
2316,Dr. Jorge Sampaio
2317,Stadionul Municipal Sibiu
2318,Stadion Rote Erde
2321,Ciudad Real Madrid
2322,Nuevo Román Suárez Puerta
2324,Ciudad Deportiva
2325,Antonio Domínguez Alfonso
2326,Estadio Ciudad de Tudela
2327,La Albericia
2328,Mundial 82
2329,Merkatondoa
2330,San Francisco
2331,La Caseta
2332,Ciutat Esportiva Dani Jarque
2333,Ciudad Deportiva deBuñol
2334,Municipal Sagnier
2335,Nou Camp d'Inca
2336,La Constitución
2337,Miquel Pons
2338,Miguel Morales
2339,Municipal de Arroyo de la luz
2340,Bahía Sur
2341,El Palmar
2343,Medina Lauxa
2344,Tuks Stadium
2345,Gradski Stadium (Bijelo Polje)
2346,Provincial de Yacuiba
2347,Estádio dos Amaros
2348,Carlos Alvarado
2349,Juan Gobán
2350,Polideportivo de Belén
2351,Ebal Rodríguez
2352,Municipal El Labrador
2353,Fujairah Club Stadium
2354,Vitality Stadium
2356,José Alberto Pérez
2357,Florentino Oropeza
2358,Brígido Iriarte
2359,Ramón Hernández
2360,José Antonio Paez
2361,Genti Koule
2362,Stade 20 Août 1955
2363,Comunale Chiavari
2364,Ahmet Suat Özyazıcı
2365,Gany Muratbayev
2366,Visconde do Vinhal
2367,Wellington Regional Stadium
2368,Pasienky
2369,Cetate
2370,BIT Eastern Athletic Field
2372,Mustapha Ben Jannet
2373,Ménfői úti sporttelep
2374,Stadium Larkin
2375,Stade El Abdi
2376,Clarke Stadium
2378,Friends Arena
2379,Akure Township Stadium
2380,Ferrycarrig Park
2381,Kim Il-sung Stadium
2382,Estádio Algarve
2383,Darulmakmur Stadium
2384,Myjava
2385,NTC Stadion
2386,Kolkáreň
2387,Høddvoll Stadion
2388,Sportpark De Heikant
2389,Natale Palli
2390,My Phone Austria Stadion
2391,Nethermoor Park
2392,Selfossvöllur
2393,Zinho de Oliveira
2394,Georgios Kamaras
2402,7 de Octubre
2406,Anzhi-Arena
2408,Ivaylo 
2409,Cairo Military Academy Stadium
2410,Yunost
2411,Kukuš
2412,Gradski stadion Kičevo
2413,Gradski stadion Štip
2414,Tumbe Kafe
2415,Bogovinje
2416,Gradski stadion Kratovo
2417,Comandante Andrés Guacurarí
2418,Eva Perón
2419,Iván Elías Moreno
2420,Héroes de San Ramón
2421,Tripoli International Staduim
2422,Erdgas Sportpark
2423,Fratelli Paschiero
2424,Suwon Sports Complex
2425,Tottori Bank Bird
2426,Saniat Rmel
2428,Mehdi Huseynzade
2429,Ganja City Stadium
2430,Topolica
2431,Željezare
2432,Gradski stadion Srebrenik
2433,Zeqir Ymeri Stadium
2434,Subi Bakiri
2435,Tomori Stadium
2436,Ólafsvíkurvöllur
2437,Gulia Tutberidze
2438,Tsentral Sachkhere
2439,Tsentral Martvili
2440,Tamaz Stephania
2441,Adelis
2442,Ahmed Zabana
2443,Seffouhi
2444,20 Août 1955 Béchar
2445,20 août 1955 BBA
2446,Akid Lotfi
2447,Stade 24 Fevrier 1956
2448,Stadionul Raionul Atlant
2449,Călărăşăuca
2450,Complexul Sportiv Raional
2451,Stadionul Orăşenesc
2452,Orăşenesc 
2453,Ghidighici Stadium
2454,El Hadeed
2455,Al Salam Stadium
2456,Südstadion
2459,Grote Geert
2460,Neftekhimik
2473,Mannie Ramjohn Stadium
2479,Los Chonanas
2480,Juan Pasquale
2482,Gifu Nagaragawa Stadium
2483,Achille Hammerel
2484,Stade Municipal Womé
2485,Městský Znojmo
2486,Holice
2487,Pod Vinicí
2488,EWR-Arena
2490,Matsumotodaira
2491,Bruno-Plache-Stadion
2492,Eduardo Gallardón
2493,Delta
2494,flyeralarm Arena
2495,Petaling Jaya
2496,1º de Maio
2497,Don León Kolbovsky 
2498,Gabino Sosa
2499,Markaziy Stadium
2500,Alberto Grisales
2501,Estadio Ciudad de Vicente López
2502,Olympic Sports Center Zemgale
2503,Stadions Arkādija
2504,St. Colman's Park
2505,Jawaharlal Nehru
2506,Nikos Sarafis
2507,Thai Army Sports Stadium
2508,Thammasat Stadium
2509,Dimotiko Megaron
2510,Comunale Augusto Bisceglia
2511,Ciudad de Caseros
2512,Nyayo National Stadium
2513,Drom Clubhouse
2514,Karnei
2515,Tony Spaulding SC
2516,Fahy's Field
2517,Nuevo Francisco Urbano
2518,Carpați
2520,Municipal Brăila
2521,Vostok Stadium
2522,Ciro López
2525,Alfredo Beranger Temperley
2527,Toyama Athletic Stadium
2528,Kanko Stadium
2529,Ningineer Stadium
2530,Kumamoto Athletics Stadium
2531,Shoda Shoyu Stadium
2532,Nagasaki Athletic Stadium
2533,Stade d'Erbajolo
2534,McKinley Hill Football Field
2543,Bryne Stadion
2545,Central Stadium Krasnoyarsk
2546,Rodney Parade
2549,Haji Agus Salim
2550,Charles Mopeli Stadium
2551,Struma
2554,Conselheiro Galvão
2555,Arena Condá
2557,Paljor Stadium
2560,Alfredo Ramos
2563,Lorenzo Arandilla
2565,Ambedkar Stadium
2566,BBVA Compass Stadium
2567,Estadio Las Delicias
2568,UKI Arena
2569,Estadio Olimpico IND
2570,Rosvalla IP
2571,Quinto Ricci
2572,Clementi Stadium
2573,Finnvedsvallen
2574,Estádio Vail Chaves
2575,Fujieda Sports Complex Park
2576,Cláudio Moacyr de Azevedo
2577,Amigão
2578,Raatin Stadion
2579,Municipal Zăvoi
2581,Metallurg
2582,Športni park Zavrč
2583,Nogueirão
2584,Park View Road
2585,Tunas Bangsa
2586,Luceafărul
2587,Seinajoen Keskuskentta
2589,Romelio Martínez
2590,Manuel Calle Lombana
2591,Óscar Ramos Cabieses
2592,Campo Cruz do Reguengo
2595,Persiba Balikpapan
2596,Dinamo
2597,Iuliu Bodola
2598,Stade Géitz
2599,Stade Émile Mayrisch
2600,Larry Gomes Stadium
2601,Fonte dell'Ovo
2602,Thuwunna Stadium
2603,Arena da Amazônia
2604,Tinsulanon Stadium
2605,Addis Ababa Stadium
2606,Estadio Ceibeño
2607,Saraburi
2608,Stadio Citta' di Meda
2609,Thống Nhất
2610,Vinh
2611,Gò Đậu
2612,Lạch Tray
2613,Chi Lăng
2614,Thanh Hóa
2615,Pleiku
2616,Rạch Giá
2617,Doce de Octubre
2618,Raffaele Mancini
2619,Keskuskenttä
2620,Okocimskiego
2621,1 Mai
2622,Presidente Vargas
2623,Stade du Moulin-Boisseau
2624,Genervino Evangelista da Fonseca
2625,Ettore Mannucci
2627,Bucheon Stadium
2628,Chungju Stadium
2629,Anyang Stadium
2630,Goyang Stadium
2631,Gelora Bangkalan
2632,Novelli Júnior
2633,Stefano Lotti
2634,Eyüp Stadium
2635,Sentralidrettsplassen
2636,DNB Arena
2637,Stadion Kórház utcai
2639,Consto Arena
2640,Krčagovo
2641,Sv. Josip Radnik
2642,Mondpalast-Arena
2643,Thai-Japanese Stadium
2644,Žuknica
2645,Loka Stadium
2646,Arturo Valerio
2647,Ninh Bình
2648,Viorel Mateianu
2649,Nicolae Rainea
2650,Raulino de Oliveira
2651,Baenão
2652,Armand Melisstadion
2653,Bento Freitas
2654,Sveti Petar
2655,Jayme Cintra
2656,Sultan Hassanal Bolkiah Stadium
2657,Samut Songkhram Stadium
2658,Ferney Park
2659,Sani Abacha Stadium
2660,Trelawny Stadium
2661,Frederic Kibassa Maliba
2662,Estádio dos Kuricutelas
2663,Armando Maestre Pavajeau
2664,Valdeir José de Oliveira
2665,Stadion Kraljevica
2666,Gradski stadion Nova Pazova
2667,Catherine Hall Sports Complex
2668,Passo das Emas
2669,Areni
2670,Porritt Stadium
2671,Ato Boldon Stadium
2672,Sangre Grande Regional Complex
2673,Municipal de Amarante
2674,Eugen Popescu
2675,Memorial Park
2676,Stadion Jatidiri
2678,Stadion Letjen H. Sudirman
2679,Gelora Bumi Kartini
2681,Surajaya
