ID,Forename,Surname,ImageURL
1620,René,VANDEREYCKEN,https://cdn.soccerwiki.org/images/manager/1289472755.jpg
1625,Matjaž,KEK,https://cdn.soccerwiki.org/images/manager/1625.jpg
1626,John,TOSHACK,https://cdn.soccerwiki.org/images/manager/1626.jpg
1627,Nigel,WORTHINGTON,https://cdn.soccerwiki.org/images/manager/1627_1284030756.jpg
1630,Angelos,ANASTASIADIS,https://cdn.soccerwiki.org/images/manager/1630.jpg
1632,Dušan,FITZEL,https://cdn.soccerwiki.org/images/manager/1632.jpg
1633,Arie,HAAN,https://cdn.soccerwiki.org/images/manager/1633_1349266953.jpg
1634,Zoran,FILIPOVIĆ,https://cdn.soccerwiki.org/images/manager/1634.jpg
1635,Erwin,SÁNCHEZ,https://cdn.soccerwiki.org/images/manager/1635.jpg
1636,Francisco,MATURANA,https://cdn.soccerwiki.org/images/manager/1636.jpg
1637,Robert,NOUZARET,https://cdn.soccerwiki.org/images/manager/1289647140.jpg
1638,Igor,DOBROVOLSKI,https://cdn.soccerwiki.org/images/manager/1638_1349708404.jpg
1640,Jan,JÖNSSON,https://cdn.soccerwiki.org/images/manager/1640_1266337538.jpg
1643,Carlos Caetano Bledorn Verri,DUNGA,https://cdn.soccerwiki.org/images/manager/1643.jpg
1644,Vanderlei,LUXEMBURGO,https://cdn.soccerwiki.org/images/manager/1644.png
1651,Bernd,STANGE,https://cdn.soccerwiki.org/images/manager/1651_1336636807.jpg
1653,Chris,HUTCHINGS,https://cdn.soccerwiki.org/images/manager/1653_1272104156.jpg
1656,Radomir,ANTIĆ,https://cdn.soccerwiki.org/images/manager/1656.jpg
1657,William,RODRIGUEZ GUTIERREZ,https://cdn.soccerwiki.org/images/manager/1289909908.jpg
1659,Craig,BROWN,https://cdn.soccerwiki.org/images/manager/1659_1345190428.jpg
1660,Rafael,EFIGENIO,https://cdn.soccerwiki.org/images/manager/1290022224.jpg
1661,Safet,SUŠIĆ,https://cdn.soccerwiki.org/images/manager/1661_1362278634.jpg
1662,Stephen,KESHI,https://cdn.soccerwiki.org/images/manager/1662_1351694115.jpg
1664,Marek,KRUPSKI,https://cdn.soccerwiki.org/images/manager/1290098563.jpg
1665,Hugo,TOCALLI,https://cdn.soccerwiki.org/images/manager/1290100009.jpg
1666,Răzvan,LUCESCU,https://cdn.soccerwiki.org/images/manager/1666.png
1667,Estevam,SOARES,https://cdn.soccerwiki.org/images/manager/1290165957.jpg
1668,Guus,HIDDINK,https://cdn.soccerwiki.org/images/manager/1668.jpg
1669,Manuel,RUIZ DE LOPERA,https://cdn.soccerwiki.org/images/manager/1290177784.jpg
1670,Mohammed,ACKBAR,https://cdn.soccerwiki.org/images/manager/1290190863.jpg
1672,Paulo,AUTUORI,https://cdn.soccerwiki.org/images/manager/1672.png
1675,Matjaž,KEK,https://cdn.soccerwiki.org/images/manager/1290259926.jpg
1676,David,GOOCH,https://cdn.soccerwiki.org/images/manager/1290296609.jpg
1677,Hf,STANGE,https://cdn.soccerwiki.org/images/manager/1290296667.jpg
1678,Nadhim,SHAKIR,https://cdn.soccerwiki.org/images/manager/1290296704.jpg
1680,Russell,LATAPY,https://cdn.soccerwiki.org/images/manager/1680_1345515518.jpg
1681,Eshe,BRAVO,https://cdn.soccerwiki.org/images/manager/1290321313.jpg
1682,Henrique,MOURA,https://cdn.soccerwiki.org/images/manager/1290339826.jpg
1683,Paolo,DI DOMENICO,https://cdn.soccerwiki.org/images/manager/1290343774.jpg
1684,Carlos,ALBERTO PARREIRA,https://cdn.soccerwiki.org/images/manager/1290345124.jpg
1685,Silas,PEREIRA,https://cdn.soccerwiki.org/images/manager/1685.jpg
1686,Ghayth,ALSHANNAG,https://cdn.soccerwiki.org/images/manager/1290359261.jpg
1687,Musa,MEVMEDOSKI,https://cdn.soccerwiki.org/images/manager/1290365115.jpg
1688,Bup,KIS,https://cdn.soccerwiki.org/images/manager/1290365472.jpg
1689,Martin,VASQUEZ,https://cdn.soccerwiki.org/images/manager/1290367040.jpg
1690,Iain,DOWIE,https://cdn.soccerwiki.org/images/manager/1290367148.jpg
1691,Craig,LEVEIN,https://cdn.soccerwiki.org/images/manager/1691_1346862705.jpg
1692,Javier,AGUIRRE,https://cdn.soccerwiki.org/images/manager/1692.png
1693,Ian,DAWIE,https://cdn.soccerwiki.org/images/manager/1290375145.jpg
1695,Patricovic Junior,BARROS,https://cdn.soccerwiki.org/images/manager/1290379433.jpg
1696,Peter,VERMES,https://cdn.soccerwiki.org/images/manager/1696_1343462472.jpg
1697,Óscar Vicente,MARTINS DUARTE,https://cdn.soccerwiki.org/images/manager/1290425861.jpg
1698,Yılmaz,VURAL,https://cdn.soccerwiki.org/images/manager/1290433847.jpg
1699,Israel,DAMONTE,https://cdn.soccerwiki.org/images/manager/1699.png
1700,Prince,LEE,https://cdn.soccerwiki.org/images/manager/1290437022.jpg
1701,José Luis,OLTRA,https://cdn.soccerwiki.org/images/manager/1701.png
1702,Pasquale,MARINO,https://cdn.soccerwiki.org/images/manager/1702.jpg
1703,Roberto,BAGGIO,https://cdn.soccerwiki.org/images/manager/1703.jpg
1704,Roy,KEANE,https://cdn.soccerwiki.org/images/manager/1704_1347897020.jpg
1705,Mark,WOTTE,https://cdn.soccerwiki.org/images/manager/1705.jpg
1706,Hakan,KUTLU,https://cdn.soccerwiki.org/images/manager/1706.jpg
1707,Dário,MAGALHÃES,https://cdn.soccerwiki.org/images/manager/1290484762.jpg
1709,Mirsad,JONUZ,https://cdn.soccerwiki.org/images/manager/1709_1353845640.jpg
1711,Mohammed,ABBAS,https://cdn.soccerwiki.org/images/manager/1290595226.jpg
1712,Daniel,CARREÑO,https://cdn.soccerwiki.org/images/manager/1712.jpg
1713,Pablo,ALONSO,https://cdn.soccerwiki.org/images/manager/1713.jpg
1714,Pablo,FUENTES,https://cdn.soccerwiki.org/images/manager/1714_1343314735.jpg
1715,Wolfgang,WOLF,https://cdn.soccerwiki.org/images/manager/1715.jpg
1716,Rosario,MARTÍNEZ,https://cdn.soccerwiki.org/images/manager/1716_1343314742.jpg
1718,Santiago,OSTOLAZA,https://cdn.soccerwiki.org/images/manager/1718.jpg
1719,Marcelo,SARALEGUI,https://cdn.soccerwiki.org/images/manager/1719.jpg
1720,Daniel,SANCHEZ,https://cdn.soccerwiki.org/images/manager/1720_1343314771.jpg
1721,Edgardo,ARIAS,https://cdn.soccerwiki.org/images/manager/1721_1343314727.jpg
1722,Diego,AGUIRRE,https://cdn.soccerwiki.org/images/manager/1722.jpg
1723,Raúl,MÖLLER,https://cdn.soccerwiki.org/images/manager/1723_1343314758.jpg
1724,Juan,VERZERI,https://cdn.soccerwiki.org/images/manager/1724.jpg
1725,Eduardo,DEL CAPELLÁN,https://cdn.soccerwiki.org/images/manager/1290875978.jpg
1726,Neil,LENNON,https://cdn.soccerwiki.org/images/manager/1726.jpg
1728,Pablo,HERNÁNDEZ,https://cdn.soccerwiki.org/images/manager/1290905437.jpg
1729,Alfredo,GONZÁLEZ,https://cdn.soccerwiki.org/images/manager/1290907026.jpg
1730,Guillermo,ALMADA,https://cdn.soccerwiki.org/images/manager/1730_1343030462.jpg
1736,Artan,BANO,https://cdn.soccerwiki.org/images/manager/1736.jpg
1738,Rodrigo,LOURENÇO,https://cdn.soccerwiki.org/images/manager/1291129174.jpg
1739,Klajmar,XIBE,https://cdn.soccerwiki.org/images/manager/1291129360.jpg
1740,Anna,DICK,https://cdn.soccerwiki.org/images/manager/1291129913.jpg
1741,Rónald,GONZÁLEZ,https://cdn.soccerwiki.org/images/manager/1741.jpg
1742,Zico,GALHO,https://cdn.soccerwiki.org/images/manager/1291135674.jpg
1743,Sven Göran,ERIKSSON,https://cdn.soccerwiki.org/images/manager/1743.jpg
1745,Diego,OSELLA,https://cdn.soccerwiki.org/images/manager/1745.jpg
1746,Stephen,HART,https://cdn.soccerwiki.org/images/manager/1746.jpg
1747,Hassan,MOUMEN,https://cdn.soccerwiki.org/images/manager/1747_1357619617.jpg
1748,Michal,BÍLEK,https://cdn.soccerwiki.org/images/manager/1748_1341302408.jpg
1749,Theodore,WHITMORE,https://cdn.soccerwiki.org/images/manager/1749_1336636808.jpg
1750,Reme,OLEE,https://cdn.soccerwiki.org/images/manager/1291250295.jpg
1752,Samu,TORRES,https://cdn.soccerwiki.org/images/manager/1291290691.jpg
1753,Niulau,VAQUEIRO,https://cdn.soccerwiki.org/images/manager/1753_1271002089.jpg
1757,Alexi Stival,CUCA,https://cdn.soccerwiki.org/images/manager/1757.png
1760,Carlos,DE LOS COBOS,https://cdn.soccerwiki.org/images/manager/1760_1294797808.jpg
1762,Alain,GIRESSE,https://cdn.soccerwiki.org/images/manager/1762.jpg
1763,Sandro,COELHO,
1764,Massimo,RASTELLI,https://cdn.soccerwiki.org/images/manager/1764.png
1765,Ali,DAEI,https://cdn.soccerwiki.org/images/manager/1765.jpg
1766,Luis,FERNÁNDEZ,https://cdn.soccerwiki.org/images/manager/1766.jpg
1767,Temur,KETSBAIA,https://cdn.soccerwiki.org/images/manager/1767_1311585523.jpg
1769,Afshin,GHOTBI,https://cdn.soccerwiki.org/images/manager/1769_1347177617.jpg
1770,Josip,KUŽE,https://cdn.soccerwiki.org/images/manager/1770_1310496623.jpg
1771,John,BUTTIGIEG,https://cdn.soccerwiki.org/images/manager/1771_1294783394.jpg
1773,Giorgio,RUMIGNANI,https://cdn.soccerwiki.org/images/manager/1295953355.jpg
1776,Sergio Manuel,SUAREZ HENRIQUEZ,https://cdn.soccerwiki.org/images/manager/1295965605.jpg
1778,Graham,TURNER,https://cdn.soccerwiki.org/images/manager/1778.jpg
1779,Brunero,BIANCONI,
1780,Giorgio,TURBA,https://cdn.soccerwiki.org/images/manager/1295976461.jpg
1781,Agenore,MAURIZI,https://cdn.soccerwiki.org/images/manager/1781.jpg
1782,Nello,DI COSTANZO,https://cdn.soccerwiki.org/images/manager/1295985009.jpg
1783,Serse,COSMI,https://cdn.soccerwiki.org/images/manager/1783.png
1785,Paco,HERRERA,https://cdn.soccerwiki.org/images/manager/1785.jpg
1786,Liam,BUCKLEY,https://cdn.soccerwiki.org/images/manager/1786.jpg
1788,Henry,MELÉNDEZ,https://cdn.soccerwiki.org/images/manager/1296046071.jpg
1789,Michael,BORGQVIST,https://cdn.soccerwiki.org/images/manager/1789.jpg
1790,Jupp,HEYNCKES,https://cdn.soccerwiki.org/images/manager/1790_1345108663.jpg
1792,Nikos,NIKOLAOU,https://cdn.soccerwiki.org/images/manager/1296049775.jpg
1793,Vágner,BENAZZI,https://cdn.soccerwiki.org/images/manager/1296049823.jpg
1794,Felipe,MIÑAMBRES,https://cdn.soccerwiki.org/images/manager/1794_1298981050.jpg
1795,Omar,ASAD,https://cdn.soccerwiki.org/images/manager/1795.png
1796,Hdfh,FDHFG,https://cdn.soccerwiki.org/images/manager/1296079811.jpg
1798,Adalbert,ZAFIROV,https://cdn.soccerwiki.org/images/manager/1798_1351887277.jpg
1799,Francesco,BUGLIO,https://cdn.soccerwiki.org/images/manager/1799_1336984463.jpg
1800,Gaetano,AUTERI,https://cdn.soccerwiki.org/images/manager/1800.jpg
1801,Paolo,STRINGARA,https://cdn.soccerwiki.org/images/manager/1801.jpg
1802,Giuseppe,INCOCCIATI,https://cdn.soccerwiki.org/images/manager/1802.jpg
1803,Guido,UGOLOTTI,https://cdn.soccerwiki.org/images/manager/1803_1345486195.jpg
1804,Maurizio,SARRI,https://cdn.soccerwiki.org/images/manager/1804.png
1805,Leonardo,BITETTO,https://cdn.soccerwiki.org/images/manager/1805.jpg
1806,Antonio,VACCINATO,
1807,Nicola,TARRONI,https://cdn.soccerwiki.org/images/manager/1807.jpg
1808,Giuseppe,SCIENZA,https://cdn.soccerwiki.org/images/manager/1808.jpg
1809,Giovanni,BUCARO,https://cdn.soccerwiki.org/images/manager/1809.jpg
1810,Antonio,CIRACI,
1813,Claudio,RASTELLI,https://cdn.soccerwiki.org/images/manager/1813.jpg
1814,Marco,ZAFFARONI,https://cdn.soccerwiki.org/images/manager/1814.png
1815,Massimo,FICCADENTI,https://cdn.soccerwiki.org/images/manager/1815_1302983476.jpg
1816,Massimo,STORGATO,
1817,Alessio,PALA,https://cdn.soccerwiki.org/images/manager/1817.jpg
1818,Luigi,BOCCOLINI,https://cdn.soccerwiki.org/images/manager/1818.jpg
1819,Roberto,BREDA,https://cdn.soccerwiki.org/images/manager/1819.png
1822,Alberigo,EVANI,
1823,Giovanni,SIMONELLI,
1824,Fulvio,D'ADDERIO,https://cdn.soccerwiki.org/images/manager/1824.jpg
1826,Francesco,GIORGINI,https://cdn.soccerwiki.org/images/manager/1296393824.jpg
1827,Nicola,ZANINI,https://cdn.soccerwiki.org/images/manager/1827.jpg
1829,Giuseppe,SANNINO,https://cdn.soccerwiki.org/images/manager/1829.jpg
1830,Paolo,FAVARETTO,https://cdn.soccerwiki.org/images/manager/1830.jpg
1837,Iain,DOWIE,https://cdn.soccerwiki.org/images/manager/1837_1272126757.jpg
1838,Van,ADE,https://cdn.soccerwiki.org/images/manager/1296394533.jpg
1840,Gabi,BALINT,https://cdn.soccerwiki.org/images/manager/1840.jpg
1844,John,VAN 'T SCHIP,https://cdn.soccerwiki.org/images/manager/1844.jpg
1846,Giorgi,CHALAURI,https://cdn.soccerwiki.org/images/manager/1296568138.jpg
1848,Russell,SLADE,https://cdn.soccerwiki.org/images/manager/1848.jpg
1849,Edgardo,BAUZA,https://cdn.soccerwiki.org/images/manager/1849.jpg
1850,Renato,GAÚCHO,https://cdn.soccerwiki.org/images/manager/1850.png
1851,Givanildo,OLIVEIRA,https://cdn.soccerwiki.org/images/manager/1851.png
1854,Nacho,AMBRÍZ,https://cdn.soccerwiki.org/images/manager/1854_1362892629.jpg
1857,Carlos,MOURA,https://cdn.soccerwiki.org/images/manager/1296781102.jpg
1859,Joel,SANTANA,https://cdn.soccerwiki.org/images/manager/1859_1318118671.jpg
1861,Jair,VENTURA,https://cdn.soccerwiki.org/images/manager/1861.png
1862,Jostein,GRINDHAUG,https://cdn.soccerwiki.org/images/manager/1862_1350479437.jpg
1865,Jorginho,DA SILVA,https://cdn.soccerwiki.org/images/manager/1865_1349708406.jpg
1866,Toninho,CECÍLIO,https://cdn.soccerwiki.org/images/manager/1866.jpg
1867,Flávio,ARAÚJO,https://cdn.soccerwiki.org/images/manager/1867.jpg
1868,Gilson,KLEINA,https://cdn.soccerwiki.org/images/manager/1868.png
1869,Osmar,LOSS,https://cdn.soccerwiki.org/images/manager/1869.jpg
1870,Marcelo,OLIVEIRA,https://cdn.soccerwiki.org/images/manager/1870.jpg
1871,Charles,GUERREIRO,https://cdn.soccerwiki.org/images/manager/1871.jpg
1888,Gedeminas,JARMALAVIČIUS,https://cdn.soccerwiki.org/images/manager/1888.jpg
1890,Carlos,ARRIAGA,https://cdn.soccerwiki.org/images/manager/1297181531.jpg
1896,Khaio Pesca,PESCA,https://cdn.soccerwiki.org/images/manager/1297271977.jpg
1901,Rudney,DELGADO,https://cdn.soccerwiki.org/images/manager/1297342693.jpg
1905,Andrew,DYER,
1906,Steve,COPPELL,https://cdn.soccerwiki.org/images/manager/1906.jpg
1907,Axilleas,ALFREDOU,https://cdn.soccerwiki.org/images/manager/1297443098.jpg
1909,Miguel,VARELA,https://cdn.soccerwiki.org/images/manager/1297449233.jpg
1914,Pep,GUARDIOLA,https://cdn.soccerwiki.org/images/manager/1914.png
1915,Mario,ESPINELLI,https://cdn.soccerwiki.org/images/manager/1297532381.jpg
1917,Ricardo,MONIZ,https://cdn.soccerwiki.org/images/manager/1917.png
1919,Nestor,MUMLADZE,https://cdn.soccerwiki.org/images/manager/1919_1349287935.jpg
1921,Øyvind,EIDE,
1923,Sakis,TSIOLIS,https://cdn.soccerwiki.org/images/manager/1923.jpg
1931,Vágner,MANCINI,https://cdn.soccerwiki.org/images/manager/1931.png
1936,Juan Carlos,GRUESO,https://cdn.soccerwiki.org/images/manager/1297785117.jpg
1937,Muricy,RAMALHO,https://cdn.soccerwiki.org/images/manager/1937.jpg
1939,Vascadagama,VASCÃO,https://cdn.soccerwiki.org/images/manager/1297850632.jpg
1940,Aris,TRAIFOROS,https://cdn.soccerwiki.org/images/manager/1297850820.jpg
1941,Gavin,HUGGIE,https://cdn.soccerwiki.org/images/manager/1297866201.jpg
1943,Mirsad,JONUZ,https://cdn.soccerwiki.org/images/manager/1297941609.jpg
1944,Aleksandar,TUNCHEV,https://cdn.soccerwiki.org/images/manager/1944.png
1945,Reece,SMITH,https://cdn.soccerwiki.org/images/manager/1297942089.jpg
1946,Louis,STORER,https://cdn.soccerwiki.org/images/manager/1297942121.jpg
1951,Joonaa,HIDALGO,https://cdn.soccerwiki.org/images/manager/1298058989.jpg
1952,Fábio,COSTA,https://cdn.soccerwiki.org/images/manager/1298067230.jpg
1953,Fabio,PEREIRA,https://cdn.soccerwiki.org/images/manager/1298067711.jpg
1956,Anthony,SALAZAR,https://cdn.soccerwiki.org/images/manager/1298139714.jpg
1957,Bo,BO,https://cdn.soccerwiki.org/images/manager/1298141643.jpg
1958,German,GONZALEZ,
1959,Ernesto,CORTI,https://cdn.soccerwiki.org/images/manager/1298149514.jpg
1961,Enzo Martin,CONTE,https://cdn.soccerwiki.org/images/manager/1298228476.jpg
1963,Robby,DARWIS,https://cdn.soccerwiki.org/images/manager/1963.jpg
1967,Reibos,SILVA,https://cdn.soccerwiki.org/images/manager/1298332293.jpg
1969,Phelipe,LOBO,https://cdn.soccerwiki.org/images/manager/1298378012.jpg
1970,Leonardo Enrique,GARCÌA LOMBEIDA,https://cdn.soccerwiki.org/images/manager/1298383987.jpg
1972,Marfoé Zanvil,KRIMAU,https://cdn.soccerwiki.org/images/manager/1298461360.jpg
1973,Germán,CORENGIA,https://cdn.soccerwiki.org/images/manager/1973.jpg
1974,Görkem,NAYIR,https://cdn.soccerwiki.org/images/manager/1298478076.jpg
1975,Glynn,SNODIN,https://cdn.soccerwiki.org/images/manager/1975.jpg
1976,Bobby,SMYRNIOTIS,https://cdn.soccerwiki.org/images/manager/1976.png
1977,Vlado,BILIC,https://cdn.soccerwiki.org/images/manager/1298484858.jpg
1983,Jona,OLMEDO,https://cdn.soccerwiki.org/images/manager/1298540343.jpg
1984,Gustavo,FERREYRA,https://cdn.soccerwiki.org/images/manager/1298550304.jpg
1986,Karl,ROBINSON,https://cdn.soccerwiki.org/images/manager/1986.png
1988,Guilherme,D'LIMA,https://cdn.soccerwiki.org/images/manager/1298598698.jpg
1989,Guiga,D'LIMA,https://cdn.soccerwiki.org/images/manager/1298625188.jpg
1990,Pedro,PINHEIRO,https://cdn.soccerwiki.org/images/manager/1298629222.jpg
1991,Marcos,VINICIUS,https://cdn.soccerwiki.org/images/manager/1298632904.jpg
1992,Frederick,MICHAEL,https://cdn.soccerwiki.org/images/manager/1298637871.jpg
1993,Micky,MELLON,
1994,Adie,BRITTON,https://cdn.soccerwiki.org/images/manager/1994.jpg
2002,Valentin,IVIĆ,https://cdn.soccerwiki.org/images/manager/1298747621.jpg
2016,Gordon,STRACHAN,https://cdn.soccerwiki.org/images/manager/2016.jpg
2019,Mr,GAÚCHO,https://cdn.soccerwiki.org/images/manager/1299074696.jpg
2020,Irving,RUBIROSA,https://cdn.soccerwiki.org/images/manager/1299087757.jpg
2025,Giovanni,COLELLA,https://cdn.soccerwiki.org/images/manager/2025.jpg
2027,Will,LAWRENCE,https://cdn.soccerwiki.org/images/manager/1299159783.jpg
2028,Michel,LEAÑO,https://cdn.soccerwiki.org/images/manager/1299159849.jpg
2038,Luís,COSTA,https://cdn.soccerwiki.org/images/manager/1299277733.jpg
2039,Luís,CARLOS,https://cdn.soccerwiki.org/images/manager/1299304088.jpg
2042,Özcan,KIZILTAN,https://cdn.soccerwiki.org/images/manager/1299350253.jpg
2043,Yücel,İLDIZ,
2045,Marvin,SOLANO,https://cdn.soccerwiki.org/images/manager/1299362307.jpg
2051,Gilbert,OCOLA,https://cdn.soccerwiki.org/images/manager/1299404551.jpg
2054,Martín,ASTUDILLO,https://cdn.soccerwiki.org/images/manager/1299456490.jpg
2055,Andrea,MANDORLINI,https://cdn.soccerwiki.org/images/manager/2055.jpg
2058,Liuk,DENTY,https://cdn.soccerwiki.org/images/manager/1299585422.jpg
2061,Claudio,BORGHI,https://cdn.soccerwiki.org/images/manager/2061.jpg
2065,Hristo,BONEV,https://cdn.soccerwiki.org/images/manager/2065_1334694832.jpg
2066,Yasen,PETROV,https://cdn.soccerwiki.org/images/manager/2066.png
2067,Pavel,DOTCHEV,https://cdn.soccerwiki.org/images/manager/2067.jpg
2072,Sergiote,MEDICASTRO,https://cdn.soccerwiki.org/images/manager/1299677428.jpg
2073,Jesús,ORTIZ,https://cdn.soccerwiki.org/images/manager/1299689954.jpg
2074,Yunus,ELEM,https://cdn.soccerwiki.org/images/manager/1299698087.jpg
2075,ΤΕΟ,ΧΟΡΜ,https://cdn.soccerwiki.org/images/manager/1299698136.jpg
2077,David,ALMEIDA,https://cdn.soccerwiki.org/images/manager/1299733614.jpg
2078,Alan,KELLY,https://cdn.soccerwiki.org/images/manager/1299750018.jpg
2079,Nassime,BELKADI,https://cdn.soccerwiki.org/images/manager/1299768616.jpg
2082,Odair,HELLMANN,https://cdn.soccerwiki.org/images/manager/1299785139.jpg
2083,Lin You,CIOLOLOU,https://cdn.soccerwiki.org/images/manager/1299785277.jpg
2087,Peter,SCHÖTTEL,https://cdn.soccerwiki.org/images/manager/2087_1275530875.jpg
2088,Jean,TIGANA,https://cdn.soccerwiki.org/images/manager/2088_1306815176.jpg
2089,Victor,MELDRU,https://cdn.soccerwiki.org/images/manager/1299877467.jpg
2096,Jim,MORISON,https://cdn.soccerwiki.org/images/manager/1299952879.jpg
2103,Emre,CUGUN,https://cdn.soccerwiki.org/images/manager/1300060971.jpg
2105,Wirba,MICHELS,https://cdn.soccerwiki.org/images/manager/1300189091.jpg
2106,hugo andre,GUGU,https://cdn.soccerwiki.org/images/manager/1300201340.jpg
2110,Nacho,GARCIA,https://cdn.soccerwiki.org/images/manager/1300297369.jpg
2113,Guillermo,VÁZQUEZ,https://cdn.soccerwiki.org/images/manager/2113.jpg
2115,Carlos,ISCHIA,https://cdn.soccerwiki.org/images/manager/2115.jpg
2120,Christian,ZIEGE,https://cdn.soccerwiki.org/images/manager/2120_1349533166.jpg
2122,Rafa,CRIADO,https://cdn.soccerwiki.org/images/manager/1300488288.jpg
2154,Shota,ARVELADZE,https://cdn.soccerwiki.org/images/manager/2154_1350220381.jpg
2184,Nikolai,VASILYEV,https://cdn.soccerwiki.org/images/manager/2184_1283093893.jpg
2185,Peter,BOSZ,https://cdn.soccerwiki.org/images/manager/2185.png
2192,Nils Arne,EGGEN,https://cdn.soccerwiki.org/images/manager/2192_1348427594.jpg
2199,Ramón,MARADIAGA,
2202,Vince,CARBONARO,
2203,Keith,GOUDER,
2204,Atanas,DZHAMBAZKI,https://cdn.soccerwiki.org/images/manager/2204_1352319508.jpg
2206,Bob,PEETERS,https://cdn.soccerwiki.org/images/manager/2206.jpg
2211,Gustavo,NOLL,https://cdn.soccerwiki.org/images/manager/1302253059.jpg
2215,Halil,MANGA,https://cdn.soccerwiki.org/images/manager/1302374880.jpg
2216,Zoran,MILINKOVIĆ,https://cdn.soccerwiki.org/images/manager/2216.jpg
2217,Paul,DICKOV,https://cdn.soccerwiki.org/images/manager/2217.jpg
2218,Gabriel,DI NOIA,https://cdn.soccerwiki.org/images/manager/2218.png
2220,Anak,KELATE,https://cdn.soccerwiki.org/images/manager/1302610016.jpg
2223,Bernd,SCHUSTER,https://cdn.soccerwiki.org/images/manager/2223.jpg
2224,Goran,MILOJEVIĆ,
2225,Jesus,VERA,
2231,Raimondas,ŽUTAUTAS,https://cdn.soccerwiki.org/images/manager/2231_1296829592.jpg
2234,Pichi,LUCAS,https://cdn.soccerwiki.org/images/manager/2234_1279173471.jpg
2239,Alekos,VOSNIADIS,https://cdn.soccerwiki.org/images/manager/2239.jpg
2241,Antonio,CONTE,https://cdn.soccerwiki.org/images/manager/2241.png
2244,Enrico,CHIESA,https://cdn.soccerwiki.org/images/manager/2244_1349824841.jpg
2245,Carlo,ANCHELOTTI,https://cdn.soccerwiki.org/images/manager/1302846836.jpg
2248,Miroslav,SOUKUP,
2253,Sebastian,CASTILLO    GAIDO,https://cdn.soccerwiki.org/images/manager/1302950531.jpg
2254,Abiola,OLATUNDE,https://cdn.soccerwiki.org/images/manager/1302950845.jpg
2262,Jopäö,ÖIOÖI,https://cdn.soccerwiki.org/images/manager/1303062736.jpg
2271,Dave,SMITH,https://cdn.soccerwiki.org/images/manager/1303296197.jpg
2288,Eugenio,LABONIA,https://cdn.soccerwiki.org/images/manager/1303565325.jpg
2294,Arbi,ZWAWI,https://cdn.soccerwiki.org/images/manager/2294.jpg
2295,Velimir,ZAJEC,https://cdn.soccerwiki.org/images/manager/2295_1337500819.jpg
2296,Lucas,ANDRE,https://cdn.soccerwiki.org/images/manager/1303929010.jpg
2297,Michel,DUSSUYER,https://cdn.soccerwiki.org/images/manager/2297_1336011451.jpg
2298,Christophe,GALTIER,https://cdn.soccerwiki.org/images/manager/2298.png
2299,Alain,GIRESSE,https://cdn.soccerwiki.org/images/manager/2299_1336011449.jpg
2300,Luis,ENRIQUE,https://cdn.soccerwiki.org/images/manager/2300.png
2302,Rogelio,FONTAN,https://cdn.soccerwiki.org/images/manager/1304078139.jpg
2303,Ivan,CRUZ,https://cdn.soccerwiki.org/images/manager/1304078185.jpg
2304,Alejandro,ORFILA,https://cdn.soccerwiki.org/images/manager/1304078231.jpg
2305,Peter,REID,https://cdn.soccerwiki.org/images/manager/2305_1316287905.jpg
2311,Cleiton,ARAUJO DOS SANTOS,https://cdn.soccerwiki.org/images/manager/1304110556.jpg
2314,Mário,LEMOS,https://cdn.soccerwiki.org/images/manager/2314.png
2324,Faly,BA,https://cdn.soccerwiki.org/images/manager/1304284086.jpg
2325,Shaban,MUSLIA,https://cdn.soccerwiki.org/images/manager/1304284150.jpg
2340,Juan Antonio,ANQUELA,https://cdn.soccerwiki.org/images/manager/2340.png
2341,Michael,LAUDRUP,https://cdn.soccerwiki.org/images/manager/2341.jpg
2343,Paul,STURROCK,https://cdn.soccerwiki.org/images/manager/2343.jpg
2346,Emre,AYKUL,https://cdn.soccerwiki.org/images/manager/1304428176.jpg
2347,José,SANTOS ROMERO,https://cdn.soccerwiki.org/images/manager/2347.jpg
2350,Craig,TUNNEY,https://cdn.soccerwiki.org/images/manager/1304517290.jpg
2351,Nelson,SERRANO,https://cdn.soccerwiki.org/images/manager/1304517352.jpg
2352,Tamrinmesd,CURLARG,https://cdn.soccerwiki.org/images/manager/1304517390.jpg
2353,Shkëlqim,MUÇA,https://cdn.soccerwiki.org/images/manager/2353_1279172330.jpg
2354,Teitur,THORDARSON,https://cdn.soccerwiki.org/images/manager/2354_1300431953.jpg
2355,Ivan,KATALINIĆ,https://cdn.soccerwiki.org/images/manager/2355_1325848645.jpg
2356,Zvonko,ŽIVKOVIĆ,https://cdn.soccerwiki.org/images/manager/2356_1326531603.jpg
2357,Brendan,RODGERS,https://cdn.soccerwiki.org/images/manager/2357.png
2360,Mohamed,AMER,
2361,Václav,KOTAL,https://cdn.soccerwiki.org/images/manager/2361.png
2363,Svatopluk,HABANEC,https://cdn.soccerwiki.org/images/manager/2363_1342684853.jpg
2364,Dietmar,DEMUTH,https://cdn.soccerwiki.org/images/manager/2364_1349533183.jpg
2365,Bernard,CASONI,https://cdn.soccerwiki.org/images/manager/2365.jpg
2366,Zdeněk,ZEMAN,https://cdn.soccerwiki.org/images/manager/2366.png
2367,Nuno,GABRIEL,https://cdn.soccerwiki.org/images/manager/1304711726.jpg
